購買依頼,明細,購買ｸﾞﾙｰﾌﾟ,購買依頼者,品目コード,テキスト (短),追跡番号,品目ｸﾞﾙｰﾌﾟ,購買依頼数量,単位,依頼価格,通貨,標準原価,納入期日,固定仕入先,固定仕入先名称,希望仕入先,希望仕入先名称,勘定コード,原価センタ,受注番号,指図番号,WBS 要素,ネットワーク,受領者（理由）,メーカ名,図面番号,図面完成フラグ,図面改定記号,処理ステータス,自動発注,購買情報,購買発注,発注日付,入庫完了,指定納期,回答納期,材料費（設計予算）,加工費（設計予算）,登録者,削除,プラント固有ｽﾃｰﾀｽ,MRPﾀｲﾌﾟ,研究室／設計室,安全在庫,最小ﾛｯﾄｻｲｽﾞ,購買発注削除,備考,承認グループ,購買情報テキスト,見積書番号
0012707594,00010,136,,F2A901700,300KSVG ACL SI.,,EE,1.000,PC,7430.22,JPY,743022.000,20251118,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163861,,ｻﾝｼﾔ D,F2A901700,1,A,,X,5300063634,4502401835,20250521,,20251118,20251118,769181,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707634,00010,136,,E00A3213800,水冷ﾋｰﾄｼﾝｸ(羽根),,ZZZ,48.000,PC,27.07,JPY,4800.000,20250602,S00364,内山産業（株）,,,0000705115,,,,00000000,000040158989,,ｳﾁﾔﾏSG,E00A3213800,1,,,X,5300237788,4502401911,20250521,,20250806,20250729,1467,1240,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707675,00010,136,,63301002300,TSE03MD3,,63,1.000,PC,77.00,JPY,7700.000,20251105,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161443,,ﾎｸﾄD,,0,,,X,5300041066,4502401876,20250521,,20251105,20251112,2711,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707676,00010,136,,63301002800,TSE50MD3 1ｿｳ50/60HZ P380V /400V /420V S1,,63,1.000,PC,104.80,JPY,10480.000,20251105,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161443,,ﾎｸﾄD,,0,,,X,5300041092,4502401877,20250521,,20251105,20251112,7337,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707677,00010,136,,63301004000,TSB200MD4 1ｿｳ50/60HZ P400V S2*,,63,1.000,PC,289.20,JPY,28920.000,20251105,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161443,,ﾎｸﾄD,,0,,,X,5300041140,4502401878,20250521,,20251105,20251112,20247,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707678,00010,136,,63301006700,TTA2KL1 3ｿｳ50/60HZ P400V S200*,,63,1.000,PC,542.90,JPY,54290.000,20251105,S00136,ホクト電機（株）,,,0000705112,,,,00000000,000040161443,,ﾎｸﾄD,,0,,,X,5300041253,4502401879,20250521,,20251105,20251112,31211,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707681,00010,136,,F00A0840800,"3φ 1kVA 200,220/75,80,90",,ZZZ,1.000,PC,443.50,JPY,44350.000,20251105,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040161443,,Oﾃﾞﾝｿｳ,F00A0840800,0,AA,,X,5300223783,4502401836,20250521,,20251105,20251105,44351,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707682,00010,136,,F0A214202,1P100/50V 10VA,,ZZZ,1.000,PC,75.00,JPY,7500.000,20251105,S01967,西播野里電機（株）,,,0000705112,,,,00000000,000040161443,,ﾉｻﾞﾄ D,F0A214202,0,,,X,5300226703,4502402119,20250521,,20251105,20251105,6500,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707683,00010,136,,F2A913901,INVB*TD-10%T300P880N20C,,ZZZ,2.000,PC,300.00,JPY,30000.000,20251105,S01967,西播野里電機（株）,,,0000705112,,,,00000000,000040161443,,Oﾃﾞﾝｿｳ,F2A913901,0,,,X,5300226722,4502402120,20250521,,20251105,20251105,30000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707712,00010,136,,63301002300,TSE03MD3,,63,1.000,PC,77.00,JPY,7700.000,20251010,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161445,,ﾎｸﾄD,,0,,,X,5300041066,4502401880,20250521,,20251010,20251015,2711,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707713,00010,136,,63301002800,TSE50MD3 1ｿｳ50/60HZ P380V /400V /420V S1,,63,1.000,PC,104.80,JPY,10480.000,20251010,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161445,,ﾎｸﾄD,,0,,,X,5300041092,4502401881,20250521,,20251010,20251015,7337,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707714,00010,136,,63301004000,TSB200MD4 1ｿｳ50/60HZ P400V S2*,,63,1.000,PC,289.20,JPY,28920.000,20251010,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161445,,ﾎｸﾄD,,0,,,X,5300041140,4502401882,20250521,,20251010,20251015,20247,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707715,00010,136,,63301006700,TTA2KL1 3ｿｳ50/60HZ P400V S200*,,63,1.000,PC,542.90,JPY,54290.000,20251010,S00136,ホクト電機（株）,,,0000705112,,,,00000000,000040161445,,ﾎｸﾄD,,0,,,X,5300041253,4502401883,20250521,,20251010,20251015,31211,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707718,00010,136,,F00A0840800,"3φ 1kVA 200,220/75,80,90",,ZZZ,1.000,PC,443.50,JPY,44350.000,20251010,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040161445,,Oﾃﾞﾝｿｳ,F00A0840800,0,AA,,X,5300223783,4502401837,20250521,,20251010,20251010,44351,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707719,00010,136,,F0A214202,1P100/50V 10VA,,ZZZ,1.000,PC,75.00,JPY,7500.000,20251010,S01967,西播野里電機（株）,,,0000705112,,,,00000000,000040161445,,ﾉｻﾞﾄ D,F0A214202,0,,,X,5300226703,4502402121,20250521,,20251010,20251010,6500,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707720,00010,136,,F2A913901,INVB*TD-10%T300P880N20C,,ZZZ,2.000,PC,300.00,JPY,30000.000,20251010,S01967,西播野里電機（株）,,,0000705112,,,,00000000,000040161445,,Oﾃﾞﾝｿｳ,F2A913901,0,,,X,5300226722,4502402122,20250521,,20251010,20251010,30000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012707822,00010,136,資材部,63200009500,F4627H ﾘﾝｸﾞｺｱ ﾌｧｲﾝﾒｯﾄ ﾅｲｹｲ23.*,,63,100.000,PC,25.45,JPY,2545.000,20251105,S00371,ウメトク（株）,,,,,,,00000000,,,ﾌﾟﾛﾃﾘｱ,,0,,,X,,4502401917,20250521,,20251105,20251105,2145,0,資材部,,,PD,L,100.000,100.000,,,,,
0012707829,00010,136,資材部,F2A895101,FRY-T(SUB),,EE,50.000,PC,14.60,JPY,1460.000,20250917,S00371,ウメトク（株）,,,,,,,00000000,,,ｺﾝｺﾙﾄﾞ,F2A895101,1,A,,X,,4502401918,20250521,,20250917,20251015,1100,0,資材部,,,PD,L,50.000,50.000,,,,,
0012707908,00010,136,資材部,42999010600,KTS250B106M52N0T00 ﾁｯﾌﾟｾﾗ*D0A*,,ZZZ,800.000,PC,0.86,JPY,86.000,20250930,S00983,（株）電子技販,,,,,,,00000000,,,ﾆﾎﾝｹﾐｺ,,0,,,X,,4502402302,20250522,,20250924,20251008,80,0,資材部,,N,PD,L,600.000,800.000,,,,,
0012708094,00010,136,資材部,F2A947800,UPS DC/DC CNV T,,EE,10.000,PC,24.40,JPY,2440.000,20250611,S00371,ウメトク（株）,,,,,,,00000000,,,ﾋﾀﾁFDｼ,F2A947800,1,,,X,,4502402250,20250522,,20250611,20251210,1870,0,資材部,,,PD,L,20.000,10.000,,,,,
0012708235,00010,136,,F0A214202,1P100/50V 10VA,,ZZZ,1.000,PC,75.00,JPY,7500.000,20251014,S01967,西播野里電機（株）,,,0000705112,,,,00000000,000040161441,,ﾉｻﾞﾄ D,F0A214202,0,,,X,5300226703,4502402676,20250523,,20251014,20251014,6500,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708346,00010,136,資材部,42111216100,EKMM201VSN102MR35S ﾃﾞﾝｶｲｺﾝ DC*,,ZZZ,200.000,PC,1.75,JPY,175.000,20251014,S00983,（株）電子技販,,,,,,,00000000,,,ﾆﾎﾝｹﾐｺ,,0,,,X,,4502402575,20250523,,20251014,20251107,153,0,資材部,,,PD,L,50.000,200.000,,,,,
0012708431,00010,136,資材部,63200513800,ｾﾝｻﾞｲ 2MM X  8MM 4XC CU,,63,50.000,KG,17.77,JPY,1777.000,20251007,S01885,（株）ＳＤＳ,,,,,,,00000000,,,ﾃﾝﾏ  D,,0,,,X,,4502402673,20250523,,20251007,20251007,550,352,資材部,,,PD,L,0.000,50.000,,,,,
0012708432,00010,136,資材部,63200513900,ｾﾝｻﾞｲ 2MM X  7MM 4XC CU,,63,150.000,KG,21.27,JPY,2127.000,20251007,S01885,（株）ＳＤＳ,,,,,,,00000000,,,ﾖｼﾉｼｮﾃ,,0,,,X,,4502402674,20250523,,20251007,20251007,550,363,資材部,,,PD,L,50.000,50.000,,,,,
0012708592,00010,136,資材部,42111220300,ECST451LGN103MFN0U DC 450V 10*,,ZZZ,100.000,PC,86.90,JPY,8690.000,20250902,S00983,（株）電子技販,,,,,,,00000000,,,ﾆﾎﾝｹﾐｺ,,0,,,X,,4502402830,20250524,,20250902,20250905,5275,0,資材部,,,PD,L,300.000,100.000,,,,,
0012708595,00010,136,資材部,02414111300,ST-HG-T(R) 17ﾐﾘﾊﾊﾞ ｼﾙﾀｯｸ,,ZZZ,2000.000,M,0.45,JPY,45.000,20251007,S00815,船場電気化材（株）,,,,,,,00000000,,,ﾆｯﾄｳｼﾝ,,0,,,X,,4502402818,20250524,,20251007,20251007,45,0,資材部,,,PD,L,300.000,2000.000,,,,,
0012708688,00010,136,,F00A0522500,ACL3-0.2mH-160A,,ZZZ,1.000,PC,1205.33,JPY,120533.000,20251113,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163009,,Oﾃﾞﾝｿｳ,F00A0522500,1,AB,,X,5300176663,4502402938,20250527,,20251113,20251113,86332,29642,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708689,00010,136,,F00A0781300,INVD*TIF-T40D360L208C,,ZZZ,1.000,PC,3133.20,JPY,313320.000,20251113,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163009,,Oﾃﾞﾝｿｳ,F00A0781300,0,,,X,5300211965,4502402939,20250527,,20251113,20251113,170749,63581,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708690,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20251113,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163009,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402940,20250527,,20251113,20251113,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708720,00010,136,,F00A0522301,ACL3-0.5mH-64A-T1,,ZZZ,1.000,PC,430.10,JPY,43010.000,20251204,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163717,,Oﾃﾞﾝｿｳ,F00A0522301,1,AA,,X,5300179414,4502402941,20250527,,20251204,20251204,16359,14819,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708721,00010,136,,F00A0809800,INVD*TIF-T15D360L208C,,ZZZ,1.000,PC,1651.30,JPY,165130.000,20251204,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163717,,Oﾃﾞﾝｿｳ,F00A0809800,0,,,X,5300218843,4502402942,20250527,,20251204,20251204,114708,44193,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708722,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20251204,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163717,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402943,20250527,,20251204,20251204,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708756,00010,136,,F00A0522301,ACL3-0.5mH-64A-T1,,ZZZ,1.000,PC,430.10,JPY,43010.000,20251215,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163762,,Oﾃﾞﾝｿｳ,F00A0522301,1,AA,,X,5300179414,4502402944,20250527,,20251215,20251215,16359,14819,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708757,00010,136,,F00A0858300,INVD*TIF-T20D360L208C,,ZZZ,1.000,PC,1977.60,JPY,197760.000,20251215,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163762,,Oﾃﾞﾝｿｳ,F00A0858300,1,,,X,5300226611,4502402945,20250527,,20251215,20251215,197766,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708758,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20251215,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163762,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402946,20250527,,20251215,20251215,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708798,00010,136,,F00A0300701,INVD*TIF-T30D360L208C,,ZZZ,1.000,PC,2655.00,JPY,265500.000,20250923,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163735,,Oﾃﾞﾝｿｳ,F00A0300701,0,,,X,5300211962,4502402947,20250527,,20250923,20250923,146199,52442,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708799,00010,136,,F00A0522401,ACL3-0.3mH-96A-T1,,ZZZ,1.000,PC,470.79,JPY,47079.000,20250923,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163735,,Oﾃﾞﾝｿｳ,F00A0522401,1,AA,,X,5300179415,4502402948,20250527,,20250923,20250923,23377,18791,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708800,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20250923,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163735,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402949,20250527,,20250923,20250923,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708840,00010,136,,F00A0300701,INVD*TIF-T30D360L208C,,ZZZ,1.000,PC,2655.00,JPY,265500.000,20250901,S00005,大阪電装工業（株）,S00005,大阪電装工業（株）,0000705112,,,,00000000,000040163744,,Oﾃﾞﾝｿｳ,F00A0300701,0,,,X,5300211962,4502402950,20250527,,20250903,20250903,146199,52442,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708841,00010,136,,F00A0522401,ACL3-0.3mH-96A-T1,,ZZZ,1.000,PC,470.79,JPY,47079.000,20250901,S00005,大阪電装工業（株）,S00005,大阪電装工業（株）,0000705112,,,,00000000,000040163744,,Oﾃﾞﾝｿｳ,F00A0522401,1,AA,,X,5300179415,4502402951,20250527,,20250903,20250903,23377,18791,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708842,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20250901,S00005,大阪電装工業（株）,S00005,大阪電装工業（株）,0000705112,,,,00000000,000040163744,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402952,20250527,,20250903,20250903,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708883,00010,136,,F00A0522500,ACL3-0.2mH-160A,,ZZZ,1.000,PC,1205.33,JPY,120533.000,20251218,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163690,,Oﾃﾞﾝｿｳ,F00A0522500,1,AB,,X,5300176663,4502402953,20250527,,20251218,20251218,86332,29642,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708884,00010,136,,F00A0781000,INVD*TIF-T50D360L208C,,ZZZ,1.000,PC,3452.60,JPY,345260.000,20251218,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163690,,Oﾃﾞﾝｿｳ,F00A0781000,0,,,X,5300211963,4502402954,20250527,,20251218,20251218,187367,70856,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708885,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20251218,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163690,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402955,20250527,,20251218,20251218,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708924,00010,136,,F00A0522500,ACL3-0.2mH-160A,,ZZZ,1.000,PC,1205.33,JPY,120533.000,20260121,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163708,,Oﾃﾞﾝｿｳ,F00A0522500,1,AB,,X,5300176663,4502402956,20250527,,20260121,20260121,86332,29642,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708925,00010,136,,F00A0781000,INVD*TIF-T50D360L208C,,ZZZ,1.000,PC,3452.60,JPY,345260.000,20260121,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163708,,Oﾃﾞﾝｿｳ,F00A0781000,0,,,X,5300211963,4502402957,20250527,,20260121,20260121,187367,70856,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708926,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20260121,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163708,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402958,20250527,,20260121,20260121,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708966,00010,136,,F00A0522500,ACL3-0.2mH-160A,,ZZZ,1.000,PC,1205.33,JPY,120533.000,20260109,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163699,,Oﾃﾞﾝｿｳ,F00A0522500,1,AB,,X,5300176663,4502402959,20250527,,20260109,20260109,86332,29642,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708967,00010,136,,F00A0781000,INVD*TIF-T50D360L208C,,ZZZ,1.000,PC,3452.60,JPY,345260.000,20260109,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163699,,Oﾃﾞﾝｿｳ,F00A0781000,0,,,X,5300211963,4502402960,20250527,,20260109,20260109,187367,70856,SISSYS,,,PD,N,0.000,0.000,,,,,
0012708968,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20260109,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040163699,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402961,20250527,,20260109,20260109,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012709001,00010,136,,F00A0522500,ACL3-0.2mH-160A,,ZZZ,1.000,PC,1205.33,JPY,120533.000,20251104,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040164645,,Oﾃﾞﾝｿｳ,F00A0522500,1,AB,,X,5300176663,4502402962,20250527,,20251027,20251027,86332,29642,SISSYS,,,PD,N,0.000,0.000,,,,,
0012709002,00010,136,,F00A0781300,INVD*TIF-T40D360L208C,,ZZZ,1.000,PC,3133.20,JPY,313320.000,20251104,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040164645,,Oﾃﾞﾝｿｳ,F00A0781300,0,,,X,5300211965,4502402963,20250527,,20251027,20251027,170749,63581,SISSYS,,,PD,N,0.000,0.000,,,,,
0012709003,00010,136,,F00A0887800,INVB*TS-10%S501P210N400,,ZZZ,1.000,PC,162.60,JPY,16260.000,20251104,S00005,大阪電装工業（株）,,,0000705112,,,,00000000,000040164645,,Oﾃﾞﾝｿｳ,F00A0887800,0,,,X,5300233535,4502402964,20250527,,20251027,20251027,16268,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012709211,00010,136,資材部,63200024900,F4424G ﾘﾝｸﾞｺｱ ﾌｧｲﾝﾒｯﾄ ﾅｲｹｲ21.*,,63,10.000,PC,16.70,JPY,1670.000,20251104,S00371,ウメトク（株）,,,,,,,00000000,,,ﾌﾟﾛﾃﾘｱ,,0,,,X,,4502403220,20250527,,20251027,20251027,1840,0,資材部,,,PD,L,20.000,10.000,,,,,
0012709212,00010,136,資材部,63200024900,F4424G ﾘﾝｸﾞｺｱ ﾌｧｲﾝﾒｯﾄ ﾅｲｹｲ21.*,,63,10.000,PC,16.70,JPY,1670.000,20251215,S00371,ウメトク（株）,,,,,,,00000000,,,ﾌﾟﾛﾃﾘｱ,,0,,,X,,4502403221,20250527,,20251215,20251215,1840,0,資材部,,,PD,L,20.000,10.000,,,,,
0012709213,00010,136,資材部,63200024900,F4424G ﾘﾝｸﾞｺｱ ﾌｧｲﾝﾒｯﾄ ﾅｲｹｲ21.*,,63,10.000,PC,16.70,JPY,1670.000,20260109,S00371,ウメトク（株）,,,,,,,00000000,,,ﾌﾟﾛﾃﾘｱ,,0,,,X,,4502403222,20250527,,20260109,20260109,1840,0,資材部,,,PD,L,20.000,10.000,,,,,
0012709218,00010,136,資材部,F2A952100,UPS DC/DC T,,EE,50.000,PC,40.00,JPY,4000.000,20251111,S00371,ウメトク（株）,,,,,,,00000000,,,ﾋﾀﾁFDｼ,F2A952100,1,,,X,,4502403223,20250527,,20251111,20251120,2750,0,資材部,,,PD,L,25.000,50.000,,,,,
0012709220,00010,136,資材部,63200010200,F7555G ﾘﾝｸﾞｺｱ ﾌｧｲﾝﾒｯﾄ ﾅｲｹｲ51.*,,63,200.000,PC,25.10,JPY,2510.000,20260121,S00371,ウメトク（株）,,,,,,,00000000,,,ﾌﾟﾛﾃﾘｱ,,0,,,X,,4502403224,20250527,,20260121,20260121,2110,0,資材部,,,PD,L,150.000,200.000,,,,,
0012709228,00010,136,資材部,52100005900,AWG18 UL1015ｼﾛ 0.83# ｼﾛ ｶﾞｲｹｲ*,,MAIN,305.000,M,0.26,JPY,26.300,20250924,S00135,（株）吉野商店,,,,,,,00000000,,,ﾄｳﾆﾁKC,,0,,,X,,4502403164,20250527,,20250924,20250903,14,0,資材部,,,PD,L,305.000,305.000,,,,,
0012709246,00010,136,資材部,I1F1A2208,SB5S EI33,,EE,50.000,PC,20.70,JPY,2070.000,20251111,S00371,ウメトク（株）,,,,,,,00000000,,,ﾋﾀﾁFDｼ,I1F1A2208,1,A,,X,,4502403225,20250527,,20251111,20251121,1375,0,資材部,,,PD,L,100.000,50.000,,,,,
0012709324,00010,136,,63301001001,TSE50MD1 1ｿｳ50/60HZ P200V S100V 500VA ﾈｯ,,63,1.000,PC,123.90,JPY,12390.000,20250820,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040161608,,ﾎｸﾄD,,0,,,X,5300041012,4502403692,20250528,,20250820,20250827,8657,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012709452,00010,136,資材部,54998240900,ﾉ-ﾒﾂｸｽﾈﾝﾁﾔｸﾃ-ﾌﾟNO.5600 #5*D0A*,,ZZZ,10.000,PC,20.25,JPY,2025.000,20250820,S00645,澤村電材（株）,,,,,,,00000000,,,ﾃﾗｵｶSS,,0,,,X,,4502403719,20250528,,20250820,20250820,52,0,資材部,,,PD,L,15.000,10.000,,,,,
0012709457,00010,136,資材部,63200638100,GABS GABSﾎﾞｰﾄﾞ 2.4 750 1100,,ZZZ,20.000,DPC,182.50,JPY,18250.000,20251007,S00645,澤村電材（株）,,,,,,,00000000,,,ｻﾜﾑﾗDZ,,0,,,X,,4502403720,20250528,,20251007,00000000,9730,0,資材部,,,PD,L,40.000,20.000,,,,,
0012709848,00010,136,資材部,54999003500,ｼｰﾙﾄﾞﾊﾞﾝ OFCUR 0.3X50 OF,,SUB,100.000,KG,18.55,JPY,1855.000,20250526,S00135,（株）吉野商店,,,,,,,00000000,,,ｳﾁﾔﾏSG,,0,,,,,4502405067,20250603,,20250905,00000000,814,0,資材部,,,PD,L,50.000,100.000,,,,,
0012710064,00010,136,資材部,333111116,109-019C ﾌｲﾝｶﾞｰｶﾞｰﾄﾞ,,01-219,50.000,PC,2.02,JPY,202.000,20250825,S00983,（株）電子技販,,,,,,,00000000,,,ｻﾝﾖｳ D,,0,,,X,,4502404319,20250530,,20250825,20250825,135,0,資材部,,,PD,L,50.000,50.000,,,,,
0012710090,00010,136,資材部,F2A523700,10VA     100/50,,EE,5.000,PC,99.00,JPY,9900.000,20250924,S00136,ホクト電機（株）,,,,,,,00000000,,,ｻﾝｼﾔ D,F2A523700,1,,,X,,4502404261,20250530,,20250924,20250924,1951,0,資材部,,,PD,L,0.000,5.000,,,,,
0012710373,00010,136,資材部,54998240900,ﾉ-ﾒﾂｸｽﾈﾝﾁﾔｸﾃ-ﾌﾟNO.5600 #5*D0A*,,ZZZ,10.000,PC,20.25,JPY,2025.000,20251020,S00645,澤村電材（株）,,,,,,,00000000,,,ﾃﾗｵｶSS,,0,,,X,,4502404610,20250531,,20251020,20251020,52,0,資材部,,,PD,L,15.000,10.000,,,,,
0012710408,00010,136,資材部,E00A5675400,ｶﾝｶｸﾍﾝ11 35X37,,ZZZ,200.000,PC,0.43,JPY,42.500,20251023,S00682,シモダＬ＆Ｃ㈱,,,,,,,00000000,,,ｼﾓﾀﾞK,E00A5675400,0,,,X,,4502404615,20250531,,20251023,20251023,35,0,資材部,,,PD,L,500.000,200.000,,,,,
0012710621,00010,136,資材部,49103001400,WG24064E-TMI-VZ#,,ZZZ,500.000,PC,225.50,JPY,22550.000,20250923,S00983,（株）電子技販,,,,,,,00000000,,,ｳｨﾝｽﾀｰ,,0,,承認完了,,,4502413531,20250714,,20260418,20260418,16400,0,資材部,,,PD,L,0.000,500.000,,,G1,,
0012710626,00010,136,資材部,52100006000,AWG18 UL1015ｸﾛ 0.83# ｸﾛ ｶﾞｲｹｲ*,,MAIN,305.000,M,0.27,JPY,27.200,20250924,S00135,（株）吉野商店,,,,,,,00000000,,,ﾄｳﾆﾁKC,,0,,,X,,4502404930,20250603,,20250924,20250903,14,0,資材部,,,PD,L,305.000,305.000,,,,,
0012710815,00010,136,資材部,024001103,ｾﾝｻﾞｲ CU AIW     1.6ﾏﾙ,,99,60.000,KG,21.19,JPY,2119.000,20251007,S00135,（株）吉野商店,,,,,,,00000000,,,ﾖｼﾉｼｮﾃ,,0,,,X,,4502405135,20250604,,20251007,00000000,550,253,資材部,,,PD,L,30.000,60.000,,,,,
0012710818,00010,136,資材部,42111220300,ECST451LGN103MFN0U DC 450V 10*,,ZZZ,100.000,PC,86.90,JPY,8690.000,20251002,S00983,（株）電子技販,,,,,,,00000000,,,ﾆﾎﾝｹﾐｺ,,0,,,X,,4502405227,20250604,,20251002,20251016,5275,0,資材部,,,PD,L,300.000,100.000,,,,,
0012711096,00010,136,,F00A0763801,"DOUKI-TR-Y&D(ｽﾀｰ,ﾃﾞﾙﾀ)",,ZZZ,1.000,PC,202.40,JPY,20240.000,20251016,S00136,ホクト電機（株）,,,0000705112,,,,00000000,000040164855,,ﾎｸﾄD,F00A0763801,1,,,X,5300213270,4502405623,20250606,,20251016,20251022,16000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012711115,00010,136,,63301001000,TSE50MD1 1ｿｳ50/60HZ P200V S10*,,63,1.000,PC,104.80,JPY,10480.000,20251104,S00136,ホクト電機（株）,,,0000705114,,,,00000000,000040163101,,ﾎｸﾄD,,0,,,X,5300041009,4502405624,20250606,,20251027,20251029,7337,0,SISSYS,,,PD,N,0.000,0.000,,,,,
