分類	転記日付	指図	WBS要素	販売伝票	販売伝票明細	購買発注	移動タイプ	取引区分	品目コード	品目テキスト	品目タイプ	プラント	保管場所	借方貸方	指図タイプ	指図タイプ名	指図カテゴリ	MRP管理者	MRP管理者名	項目	工場	区分	タイプ	計画承認日	計画開始	計画終了	数量	実績原価	実績正味原価	実績副資材	当月副資材	実績間接費	当月間接費	製品金額	実績原価ORG	実績正味原価ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	製品金額ORG	有効価格なし	逆ザヤ	入出庫伝票番号	入出庫伝票年	連番	登録日付	登録時刻	ユーザ名
07.部品売り	20250801						311	WA	34610000600	RPS-113511-101 ON3.5L/M ON3.5L/M OFF3.0L	ROH	P100	1910	S			00	900	資材部	－	－	－	－				2.000	2292.000	2292.000	0.000	0.000	0.000	0.000	4580.000	2292.000	2292.000	0.000	0.000	0.000	0.000	4580.000			4908278446	2025	0002	20250801	091658	SISSYS
07.部品売り	20250801						311	WA	41210217000	RV24YN  20S  B502(5K) 0.3W 5Kｵｰﾑ ｼﾔﾌﾄL=2	ROH	P100	1910	S			00	900	資材部	－	－	－	－				1.000	320.000	320.000	0.000	0.000	0.000	0.000	640.000	320.000	320.000	0.000	0.000	0.000	0.000	640.000			4908278444	2025	0002	20250801	091658	SISSYS
07.部品売り	20250801						311	WA	56022041800	RAB2V-540 R1/4 ﾌﾞﾗｽ/SUS316 ﾘﾘ*	ROH	P100	1910	S			00	900	資材部	－	－	－	－				3.000	10890.000	10890.000	0.000	0.000	0.000	0.000	18000.000	10890.000	10890.000	0.000	0.000	0.000	0.000	18000.000			4908278455	2025	0002	20250801	091700	SISSYS
07.部品売り	20250804						311	WA	457200120	DF30AA120	FERT	P100	1910	S			00	900	資材部	－	－	－	－				2.000	1772.514	1772.514	0.000	0.000	0.000	0.000	3546.000	1772.514	1772.514	0.000	0.000	0.000	0.000	3546.000			4908279990	2025	0002	20250804	094700	SISSYS
07.部品売り	20250804						311	WA	F3A449101	PT(210/3V) 1Φ	HALB	P100	1910	S			00	900	資材部	－	－	－	－				20.000	8742.860	8742.860	0.000	0.000	0.000	0.000	20000.000	8742.860	8742.860	0.000	0.000	0.000	0.000	20000.000			4908280688	2025	0002	20250804	141724	SISSYS
07.部品売り	20250804						311	WA	P0A555000	WK-5550      FILTER PCB	HALB	P100	1941	S			00	PC1	PC製造	－	－	－	－				72.000	238608.000	238608.000	0.000	0.000	0.000	0.000	238608.000	238608.000	238608.000	0.000	0.000	0.000	0.000	238608.000	X		4908280013	2025	0002	20250804	100602	PP1105
10.完成予定	20201225	40127586	I-0244060-10-01-01-01						J00A4912900	ｹｰｽ金具構成表(BPV-20K)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20201211	20201211	20201225	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20201225	40127589	I-0244060-10-01-01-04						E00A4821700	ﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20201211	20201211	20201225	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240405	40151517	G-0316372-10-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20240315	20240315	20240405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240405	40152687	G-0320450-10-01-01-01							大型Ｂ２変圧１（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20240321	20240321	20240405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240405	40152688	G-0320450-10-01-01-02							大型Ｂ２変圧１（ブスバー）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20240321	20240321	20240405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240405	40152690	G-0320450-10-01-02-01							DCL_ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20240321	20240321	20240405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240405	40152691	G-0320450-10-01-02-02							DCL_ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20240321	20240321	20240405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240507	40152686	G-0320450-10-01-01							大型Ｂ２変圧１		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20240408	20240412	20240507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240507	40152689	G-0320450-10-01-02							DCL		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20240408	20240412	20240507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240513	40149590	I-0315292-40-01-04-01							本体_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240412	20240412	20240513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240513	40152699	G-0320450-20-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20240412	20240412	20240513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20240611	40152693	G-0320450-10-01-04							大型Ｂ２ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20240408	20240423	20240611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40152520	G-0319468-10-01-05-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40152521	G-0319468-10-01-05-02							ユニット_ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40154342	G-0319468-10-01-07-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40154343	G-0319468-10-01-07-02							ユニット2_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40154350	G-0319468-10-01-08-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241001	40154351	G-0319468-10-01-08-02							ユニット3_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240402	20240402	20241001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241007	40151095	I-0314501-10-01-10-03							No.1CVCF用ﾕﾆｯﾄ(L)_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20240408	20240416	20241007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241007	40151100	I-0314501-10-01-11-03							No.1CVCF用ﾕﾆｯﾄ(R)_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20240408	20240416	20241007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241007	40151105	I-0314501-10-01-12-03							No.2CVCF用ﾕﾆｯﾄ(L)_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20240408	20240416	20241007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241007	40151110	I-0314501-10-01-13-03							No.2CVCF用ﾕﾆｯﾄ(R)_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20240408	20240416	20241007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40151094	I-0314501-10-01-10-02							No.1CVCF用ﾕﾆｯﾄ(L)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40151099	I-0314501-10-01-11-02							No.1CVCF用ﾕﾆｯﾄ(R)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40151104	I-0314501-10-01-12-02							No.2CVCF用ﾕﾆｯﾄ(L)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40151109	I-0314501-10-01-13-02							No.2CVCF用ﾕﾆｯﾄ(R)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40156346	I-0314501-10-01-14-02							No.1整流器用ﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241008	40156351	I-0314501-10-01-15-02							No.2整流器用ﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20240408	20240415	20241008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241101	40152515	G-0319468-10-01-01						J00A6439300	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20241001	20241001	20241101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241101	40152516	G-0319468-10-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20241001	20241001	20241101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241101	40152518	G-0319468-10-01-04						E00A5366400	ﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20241001	20241001	20241101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20241211	40148786	G-0314265-10-01-07-04							ﾕﾆｯﾄ_ﾌﾞｽﾊﾞｰ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20241127	20241127	20241211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40147577	G-0312593-10-01-05-01						J00A7064400	ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20241218	20241218	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40147578	G-0312593-10-01-05-02							ﾕﾆｯﾄ_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20241218	20241218	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40147579	G-0312593-10-01-05-03							ﾕﾆｯﾄ_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20241218	20241218	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40147580	G-0312593-10-01-05-04						E00A3673100	ﾌﾞｽﾊﾞｰ構成表(内作）	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20241218	20241218	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40148789	G-0314265-10-01-08-02							LCP_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20241205	20241205	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250109	40148790	G-0314265-10-01-08-03							LCP_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20241205	20241205	20250109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250122	40153862	G-0322586-10-01-01						F00A0889000	3! 655KVA 420/111VX2	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20241225	20241225	20250122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250122	40153865	G-0322586-10-01-02							大型Ｂ１ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20241225	20241225	20250122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250122	40153866	G-0322586-10-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20241225	20241225	20250122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250122	40153867	G-0322586-10-01-04							大型Ｂ１ヒートシンク		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE0	ヒートシンク	大型(ケース)	滋賀	大型	一品	20241225	20241225	20250122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250122	40153868	G-0322586-10-01-05							大型Ｂ１ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20241225	20241225	20250122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250123	40147572	G-0312593-10-01-01							ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20241225	20241225	20250123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250123	40147573	G-0312593-10-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20241225	20241225	20250123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250123	40147574	G-0312593-10-01-03							ヒートシンク		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE0	ヒートシンク	大型(ケース)	滋賀	大型	一品	20241225	20241225	20250123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250123	40147575	G-0312593-10-01-04							ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20241225	20241225	20250123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250206	40162971	G-0327712-10-01-07							ケース青伝１		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250204	20250204	20250206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250228	40160446	G-0327712-10-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20241211	20241227	20250228	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156557	I-0326875-10-01-01							ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156559	I-0326875-10-01-03							ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156561	I-0326875-10-01-04-01							充電器盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156563	I-0326875-10-01-05-01							インバータ盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156567	I-0326876-10-01-01						J00A7203200	ｹｰｽ金具構成表(薬師岳)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
